acct,permit_id,status,issue_date,permit_type,description
1284010010018,1086454,C,2007-01-10,10,New Dwelling - permit
1284010010019,1086455,C,2007-01-10,10,New Dwelling - permit
1284010010020,1076600,C,2006-09-29,10,New Dwelling - permit
1284010010021,1076601,C,2006-09-29,10,New Dwelling - permit
1284010010022,1076602,C,2006-09-29,10,New Dwelling - permit
1284010010023,1076604,C,2006-10-02,10,New Dwelling - permit
1284010010024,1076603,C,2006-09-29,10,New Dwelling - permit
1284010010025,1076590,C,2006-09-20,10,New Dwelling - permit
1284010010026,1076598,C,2006-09-20,10,New Dwelling - permit
1284010010027,1076591,C,2006-09-20,10,New Dwelling - permit
1284010010028,1076599,C,2006-09-20,10,New Dwelling - permit
1284010010029,1076597,C,2006-09-20,10,New Dwelling - permit
1284010010030,1076585,C,2006-09-08,10,New Dwelling - permit
1284010010031,1076584,C,2006-09-08,10,New Dwelling - permit
1284010010032,1076583,C,2006-09-08,10,New Dwelling - permit
1284010010033,1076582,C,2006-09-08,10,New Dwelling - permit
1284010010034,1076581,C,2006-09-08,10,New Dwelling - permit
1284010020001,1087577,C,2007-01-31,10,New Dwelling - permit
1284010020002,1087909,C,2007-02-02,10,New Dwelling - permit
1284010020003,1087911,C,2007-02-02,10,New Dwelling - permit
1284010020004,1087576,C,2007-01-31,10,New Dwelling - permit
1284010020005,1087910,C,2007-02-02,10,New Dwelling - permit
1284010020006,1086947,C,2007-01-19,10,New Dwelling - permit
1284010020006,1703268,C,2019-02-20,11,Additions or Remodeling
1284010020007,1086948,C,2007-01-19,10,New Dwelling - permit
1284010020008,1087028,C,2007-01-22,10,New Dwelling - permit
1284010020009,1086949,C,2007-01-19,10,New Dwelling - permit
1284010020010,1086940,C,2007-01-19,10,New Dwelling - permit
1284010020011,1,C,2012-11-21,11,Additions or Remodeling
1284010020011,1076637,C,2006-11-15,10,New Dwelling - permit
1284010020012,1076639,C,2006-11-15,10,New Dwelling - permit
1284010020013,1076638,C,2006-11-15,10,New Dwelling - permit
1284010020014,1076640,C,2006-11-15,10,New Dwelling - permit
1284010020015,1076625,C,2006-10-20,10,New Dwelling - permit
1284010020016,1076626,C,2006-10-20,10,New Dwelling - permit
1284010020017,1076627,C,2006-10-20,10,New Dwelling - permit
1284010020018,1076624,C,2006-10-20,10,New Dwelling - permit
1284010020019,1,C,2007-08-07,09,New Dwelling - no permit
1284010020020,2,C,2006-09-20,10,New Dwelling - permit
1284010020021,1076596,C,2006-09-20,10,New Dwelling - permit
1284010020022,1076595,C,2006-09-20,10,New Dwelling - permit
1284010020023,1076594,C,2006-09-20,10,New Dwelling - permit
1284010020024,1076592,C,2006-09-20,10,New Dwelling - permit
1284010020025,1076586,C,2006-09-08,10,New Dwelling - permit
1284010020026,1076587,C,2006-09-08,10,New Dwelling - permit
1284010020027,1076588,C,2006-09-08,10,New Dwelling - permit
1284010020028,1076589,C,2006-09-08,10,New Dwelling - permit
1284010020029,1076580,C,2006-09-08,10,New Dwelling - permit
1284010020030,1076605,C,2006-10-09,10,New Dwelling - permit
1284010020030,2018783,C,2025-02-27,11,Additions or Remodeling
1284010020031,1076608,C,2006-10-09,10,New Dwelling - permit
1284010020032,1076609,C,2006-10-09,10,New Dwelling - permit
1284010020033,1076606,C,2006-10-09,10,New Dwelling - permit
1284010020034,1076607,C,2006-10-09,10,New Dwelling - permit
1284010020035,1089171,C,2007-02-21,10,New Dwelling - permit
1284010020035,1870327,C,2022-03-15,12,Repairs (Foundation / GM)
1284010020035,1939610,C,2023-07-06,11,Additions or Remodeling
1284010020036,1089168,C,2007-02-21,10,New Dwelling - permit
1284010020037,1089170,C,2007-02-21,10,New Dwelling - permit
1284010020038,1089169,C,2007-02-21,10,New Dwelling - permit
1284010020039,1088892,C,2007-02-16,10,New Dwelling - permit
1284010020040,1093538,C,2007-04-20,10,New Dwelling - permit
1284010020041,1093636,C,2007-04-23,10,New Dwelling - permit
1284010020042,1093537,C,2007-04-20,10,New Dwelling - permit
1284010020043,1093539,C,2007-04-20,10,New Dwelling - permit
1284010020044,1093639,C,2007-04-23,10,New Dwelling - permit
1284010020045,1094716,C,2007-05-02,10,New Dwelling - permit
1284010020046,1096038,C,2007-05-25,10,New Dwelling - permit
1284010020047,1295005,C,2012-01-19,10,New Dwelling - permit
1284010020048,1094718,C,2007-05-02,10,New Dwelling - permit
1284010020049,1094720,C,2007-05-02,10,New Dwelling - permit
1284010020050,1094719,C,2007-05-02,10,New Dwelling - permit
1284010020050,1684773,C,2018-09-21,07,Extra Features (OB&Y)
1284010020051,1096040,C,2007-05-25,10,New Dwelling - permit
1284010020052,1096037,C,2007-05-25,10,New Dwelling - permit
1284010020053,1094717,C,2007-05-02,10,New Dwelling - permit
1284010020054,1095526,C,2007-05-16,10,New Dwelling - permit
1284010020055,1095527,C,2007-05-16,10,New Dwelling - permit
1284010020056,1095528,C,2007-05-16,10,New Dwelling - permit
1284010020057,1095529,C,2007-05-16,10,New Dwelling - permit
1284010020058,1095530,C,2007-05-16,10,New Dwelling - permit
1284010020059,1100750,C,2007-08-15,10,New Dwelling - permit
1284010020060,1,C,2013-02-22,11,Additions or Remodeling
1284010020060,1304905,C,2012-04-13,10,New Dwelling - permit
1284010020061,1301066,C,2012-03-12,10,New Dwelling - permit
1284010020062,1289384,C,2011-11-16,10,New Dwelling - permit
1284010020063,1,C,2014-01-09,12,Repairs (Foundation / GM)
1284010020063,2,C,2017-01-01,11,Additions or Remodeling
1284010020063,1285629,C,2011-10-05,10,New Dwelling - permit
1284010020064,1297732,C,2012-02-14,10,New Dwelling - permit
1284010020065,1297731,C,2012-02-14,10,New Dwelling - permit
1284010030001,1297801,C,2012-02-15,10,New Dwelling - permit
1284010030002,1301065,C,2012-03-12,10,New Dwelling - permit
1284010030003,1301064,C,2012-03-12,10,New Dwelling - permit
1284010030004,1271956,C,2011-05-25,10,New Dwelling - permit
1284010030005,1294546,C,2012-01-05,10,New Dwelling - permit
1284010030006,1286124,C,2011-10-19,10,New Dwelling - permit
1284010030007,1295003,C,2012-01-19,10,New Dwelling - permit
1284010030008,1311429,C,2012-05-17,10,New Dwelling - permit
1284010030009,1297245,C,2012-02-01,10,New Dwelling - permit
1284010030010,1284583,C,2011-09-07,10,New Dwelling - permit
1284010030011,1098565,C,2007-07-09,10,New Dwelling - permit
1284010030012,1276263,C,2011-07-13,10,New Dwelling - permit
1284010030013,1094715,C,2007-05-02,10,New Dwelling - permit
1284010030014,1295002,C,2012-01-19,10,New Dwelling - permit
1284010030015,1301063,C,2012-03-12,10,New Dwelling - permit
1284010030016,1,C,2011-11-02,11,Additions or Remodeling
1284010030016,1093638,C,2007-04-23,10,New Dwelling - permit
1284010030017,1096035,C,2007-05-25,10,New Dwelling - permit
1284010030018,1096036,C,2007-05-25,10,New Dwelling - permit
1284010030019,1093637,C,2007-04-23,10,New Dwelling - permit
1284010030020,1093635,C,2007-04-23,10,New Dwelling - permit
1284010030021,1086662,C,2007-01-12,10,New Dwelling - permit
1284010030021,1703269,C,2019-01-30,11,Additions or Remodeling
1284010030022,1086661,C,2007-01-12,10,New Dwelling - permit
1284010030023,1086659,C,2007-01-12,10,New Dwelling - permit
1284010030024,1086660,C,2007-01-12,10,New Dwelling - permit
1242070010001,1402484,C,2014-05-06,10,New Dwelling - permit
1242070010002,1,C,2013-02-21,07,Extra Features (OB&Y)
1242070010002,1322872,C,2012-08-23,10,New Dwelling - permit
1242070010003,942688,C,2004-09-02,10,New Dwelling - permit
1242070010004,1153134,C,2008-04-30,10,New Dwelling - permit
1242070010008,1173455,C,2008-12-04,10,New Dwelling - permit
1242070010009,1387568,C,2014-02-06,10,New Dwelling - permit
1242070010010,1360641,C,2013-07-11,10,New Dwelling - permit
1242070010011,996166,C,2005-06-22,10,New Dwelling - permit
1242070010012,1415688,C,2014-09-12,10,New Dwelling - permit
1242070010012,1431717,C,2015-03-17,07,Extra Features (OB&Y)
1242070010014,984938,C,2005-02-01,10,New Dwelling - permit
1242070010015,1398840,C,2014-04-22,10,New Dwelling - permit
1242070010016,997894,C,2005-07-13,10,New Dwelling - permit
1242070020003,1,C,2012-02-21,07,Extra Features (OB&Y)
1242070020003,1158275,C,2008-07-28,10,New Dwelling - permit
1242070020004,1,C,2010-03-24,11,Additions or Remodeling
1242070020004,2,C,2010-03-10,10,New Dwelling - permit
1242070020004,1100616,C,2007-08-14,10,New Dwelling - permit
1242070020007,1,C,2012-02-21,07,Extra Features (OB&Y)
1242070020007,1149001,C,2008-02-14,10,New Dwelling - permit
1242070020008,941918,C,2004-08-03,10,New Dwelling - permit
1242070020009,938719,C,2004-05-03,10,New Dwelling - permit
1242070020010,937444,C,2004-04-05,10,New Dwelling - permit
1242070020011,940546,C,2004-06-21,10,New Dwelling - permit
1242070020012,941916,C,2004-08-03,10,New Dwelling - permit
1242070020013,1327229,C,2012-10-11,10,New Dwelling - permit
1242070020014,1060394,C,2006-10-12,10,New Dwelling - permit
1242070020014,1119625,C,2007-12-12,07,Extra Features (OB&Y)
1242070020015,986266,C,2005-02-21,10,New Dwelling - permit
1242070020016,937443,C,2004-04-05,10,New Dwelling - permit
1242070020017,1153942,C,2008-05-14,10,New Dwelling - permit
1242070020018,984309,C,2005-01-19,10,New Dwelling - permit
1242070020019,1812551,C,2021-02-05,10,New Dwelling - permit
1242070030001,1297599,C,2012-02-09,10,New Dwelling - permit
1242070030001,1792216,C,2020-09-17,12,Repairs (Foundation / GM)
1242070030001,1821513,C,2021-04-05,07,Extra Features (OB&Y)
1242070030001,1821514,C,2021-04-05,07,Extra Features (OB&Y)
1242070030003,1340481,C,2013-02-01,10,New Dwelling - permit
1242070030005,940545,C,2004-06-21,10,New Dwelling - permit
1242070030007,1,C,2010-07-28,07,Extra Features (OB&Y)
1242070030007,937634,C,2004-04-08,10,New Dwelling - permit
1242070030008,938718,C,2004-05-03,10,New Dwelling - permit
1242070030009,941917,C,2004-08-03,10,New Dwelling - permit
1242070030011,1359386,C,2013-06-13,10,New Dwelling - permit
1242070030012,937635,C,2004-04-08,10,New Dwelling - permit
1242070030012,1055185,C,2006-09-27,07,Extra Features (OB&Y)
1242070030013,944202,C,2004-10-22,10,New Dwelling - permit
1242070030014,1,C,2013-02-21,07,Extra Features (OB&Y)
1242070030014,1276402,C,2011-07-19,10,New Dwelling - permit
1242070030015,1964845,M,2024-01-17,10,New Dwelling - permit
1242070030015,1964847,M,2024-01-17,07,Extra Features (OB&Y)
1242070030017,1046672,C,2006-07-21,10,New Dwelling - permit
1242070040001,1,C,2007-10-18,10,New Dwelling - permit
1242070040001,1326445,C,2012-09-24,07,Extra Features (OB&Y)
1242070040002,1,C,2011-03-03,10,New Dwelling - permit
1242070040002,2,C,2011-01-01,07,Extra Features (OB&Y)
1242080010001,937365,C,2004-04-01,10,New Dwelling - permit
1242080010002,1,C,2017-01-01,11,Additions or Remodeling
1242080010002,942602,C,2004-08-30,10,New Dwelling - permit
1242080010003,935802,C,2004-03-03,10,New Dwelling - permit
1242080010004,935184,C,2004-02-20,10,New Dwelling - permit
1242080010005,985160,C,2005-02-04,10,New Dwelling - permit
1242080010006,986003,C,2005-02-16,10,New Dwelling - permit
1242080010007,939947,C,2004-06-02,10,New Dwelling - permit
1242080010008,939946,C,2004-06-02,10,New Dwelling - permit
1242080010009,985159,C,2005-02-04,10,New Dwelling - permit
1242080010010,2,C,2004-11-24,10,New Dwelling - permit
1242080010011,941827,C,2004-08-02,10,New Dwelling - permit
1242080010012,940455,C,2004-06-17,10,New Dwelling - permit
1242080010013,935185,C,2004-02-20,10,New Dwelling - permit
1242080010014,939626,C,2004-05-21,10,New Dwelling - permit
1242080010015,941653,C,2004-07-27,10,New Dwelling - permit
1242080010016,939174,C,2004-05-13,10,New Dwelling - permit
1242080010017,935801,C,2004-03-03,10,New Dwelling - permit
1242080010018,944049,C,2004-10-18,10,New Dwelling - permit
1242080010019,937967,C,2004-04-19,10,New Dwelling - permit
1242080020001,987880,C,2005-03-15,10,New Dwelling - permit
1242080020002,987882,C,2005-03-15,10,New Dwelling - permit
1242080020003,987883,C,2005-03-15,10,New Dwelling - permit
1242080020004,937756,C,2004-04-13,10,New Dwelling - permit
1242080020005,942355,C,2004-08-19,10,New Dwelling - permit
1242080020006,952055,C,2004-11-08,10,New Dwelling - permit
1242080020007,940454,C,2004-06-17,10,New Dwelling - permit
1242080020008,952056,C,2004-11-08,10,New Dwelling - permit
1242080020009,984607,C,2005-01-25,10,New Dwelling - permit
1242080020010,938247,C,2004-04-26,10,New Dwelling - permit
1242080020010,1372291,C,2013-10-16,07,Extra Features (OB&Y)
1242080020011,938994,C,2004-05-10,10,New Dwelling - permit
1242080020012,937672,C,2004-04-08,10,New Dwelling - permit
1242080020012,998890,C,2005-07-27,07,Extra Features (OB&Y)
1242080020013,942354,C,2004-08-19,10,New Dwelling - permit
1242080020014,940395,C,2004-06-15,10,New Dwelling - permit
1242080020014,1322946,C,2012-08-24,11,Additions or Remodeling
1242080020015,988186,C,2005-03-17,10,New Dwelling - permit
1242080020016,941947,C,2004-08-04,10,New Dwelling - permit
1242080020017,934081,C,2004-01-26,10,New Dwelling - permit
1242080020017,1787845,C,2020-08-07,07,Extra Features (OB&Y)
1242080020018,992052,C,2005-05-09,10,New Dwelling - permit
1242080020019,952120,C,2004-11-11,10,New Dwelling - permit
1242080020020,952121,C,2004-11-11,10,New Dwelling - permit
1242080020021,987881,C,2005-03-15,10,New Dwelling - permit
1242080020022,986250,C,2005-02-21,10,New Dwelling - permit
1242080020023,937757,C,2004-04-13,10,New Dwelling - permit
1242080020024,939326,C,2004-05-14,10,New Dwelling - permit
1242080020025,952057,C,2004-11-08,10,New Dwelling - permit
1242080020026,1,C,2003-12-31,10,New Dwelling - permit
1242080020026,1443669,C,2015-05-27,11,Additions or Remodeling
1242080020027,934002,C,2004-01-23,10,New Dwelling - permit
1242080020027,1043546,C,2006-06-05,07,Extra Features (OB&Y)
1242080020028,941828,C,2004-08-02,10,New Dwelling - permit
1242080020029,935800,C,2004-03-03,10,New Dwelling - permit
1242080020030,941826,C,2004-08-02,10,New Dwelling - permit
1244910010001,1012583,C,2005-12-29,10,New Dwelling - permit
1244910010002,1008268,C,2005-11-29,10,New Dwelling - permit
1244910010003,988409,C,2005-03-21,10,New Dwelling - permit
1244910010004,983997,C,2005-01-13,10,New Dwelling - permit
1244910010005,983996,C,2005-01-13,10,New Dwelling - permit
1244910010006,1001454,C,2005-09-08,10,New Dwelling - permit
1244910010007,2,C,2007-02-20,07,Extra Features (OB&Y)
1244910010007,1001453,C,2005-09-08,10,New Dwelling - permit
1244910010007,1678143,C,2018-08-06,11,Additions or Remodeling
1244910010008,1095412,C,2007-05-15,10,New Dwelling - permit
1244910010009,1045929,C,2006-07-10,10,New Dwelling - permit
1244910010010,1067265,C,2006-12-21,10,New Dwelling - permit
1244910010010,1481701,C,2016-02-08,12,Repairs (Foundation / GM)
1244910010011,933777,C,2004-01-15,10,New Dwelling - permit
1244910010012,933781,C,2004-01-15,10,New Dwelling - permit
1244910010013,933782,C,2004-01-15,10,New Dwelling - permit
1244910010014,933780,C,2004-01-15,10,New Dwelling - permit
1244910010015,940150,C,2004-06-08,10,New Dwelling - permit
1244910010016,940151,C,2004-06-08,10,New Dwelling - permit
1244910010017,940152,C,2004-06-08,10,New Dwelling - permit
1244910010018,933779,C,2004-01-15,10,New Dwelling - permit
1244910010019,933974,C,2004-01-22,10,New Dwelling - permit
1244910010020,933778,C,2004-01-15,10,New Dwelling - permit
1244910010021,1089204,C,2007-02-22,10,New Dwelling - permit
1244910010022,1,C,2008-01-01,11,Additions or Remodeling
1244910010022,1045923,C,2006-07-10,10,New Dwelling - permit
1244910010022,1091018,C,2007-03-19,07,Extra Features (OB&Y)
1244910010023,1,C,2007-02-26,07,Extra Features (OB&Y)
1244910010023,1042653,C,2006-05-22,10,New Dwelling - permit
1244910010024,1004510,C,2005-10-14,10,New Dwelling - permit
1244910010025,939183,C,2004-05-13,10,New Dwelling - permit
1244910010026,936102,C,2004-03-11,10,New Dwelling - permit
1244910010026,1093235,C,2007-04-18,07,Extra Features (OB&Y)
1244910010027,987740,C,2005-03-11,10,New Dwelling - permit
1244910010027,999159,C,2005-07-29,07,Extra Features (OB&Y)
1244910010028,1046511,C,2006-07-19,10,New Dwelling - permit
1244910010029,1054770,C,2006-09-19,10,New Dwelling - permit
1244910010030,936103,C,2004-03-11,10,New Dwelling - permit
1244910010031,936104,C,2004-03-11,10,New Dwelling - permit
1244910010032,999455,C,2005-08-04,10,New Dwelling - permit
1244910010033,1004193,C,2005-10-07,10,New Dwelling - permit
1244910010034,934806,C,2004-02-12,10,New Dwelling - permit
1244910010035,939185,C,2004-05-13,10,New Dwelling - permit
1244910010036,1042652,C,2006-05-22,10,New Dwelling - permit
1244910010037,997907,C,2005-07-13,10,New Dwelling - permit
1244910010038,985714,C,2005-02-10,10,New Dwelling - permit
1244910010039,984005,C,2005-01-13,10,New Dwelling - permit
1244910010040,940943,C,2004-07-01,10,New Dwelling - permit
1244910010040,988726,C,2005-03-24,10,New Dwelling - permit
1244910020001,995181,C,2005-06-08,10,New Dwelling - permit
1244910020002,988410,C,2005-03-21,10,New Dwelling - permit
1244910020003,995182,C,2005-06-08,10,New Dwelling - permit
1244910020004,936105,C,2004-03-11,10,New Dwelling - permit
1244910020005,939182,C,2004-05-13,10,New Dwelling - permit
1244910020006,1032049,C,2006-01-09,10,New Dwelling - permit
1244910020007,1032050,C,2006-01-09,10,New Dwelling - permit
1244910020007,1351155,C,2013-04-12,07,Extra Features (OB&Y)
1244910020008,1046510,C,2006-07-19,10,New Dwelling - permit
1244910020009,1060517,C,2006-10-18,10,New Dwelling - permit
1244910020010,934197,C,2004-01-29,10,New Dwelling - permit
1244910020011,934202,C,2004-01-29,10,New Dwelling - permit
1244910020012,934199,C,2004-01-29,10,New Dwelling - permit
1244910020013,998156,C,2005-07-15,10,New Dwelling - permit
1244910020014,997417,C,2005-07-06,10,New Dwelling - permit
1244910020015,934198,C,2004-01-29,10,New Dwelling - permit
1244910020016,934201,C,2004-01-29,10,New Dwelling - permit
1244910020017,1,C,2006-02-06,07,Extra Features (OB&Y)
1244910020017,934200,C,2004-01-29,15,Relocation / Bldg Move
1244910020017,1777756,C,2020-06-15,11,Additions or Remodeling
1244910020018,1067266,C,2006-12-21,10,New Dwelling - permit
1244910020019,1,C,2009-01-01,07,Extra Features (OB&Y)
1244910020019,940043,C,2004-06-04,10,New Dwelling - permit
1244910020020,1089197,C,2007-02-22,10,New Dwelling - permit
1244910020021,1,C,2008-01-01,07,Extra Features (OB&Y)
